MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,CILINDRADA_ITV,COUNT
"ITALJET","DRAGSTER200","Almería","181",1
"KAWASAKI","ELIMINATOR","Alicante/Alacant","451",1
"KAWASAKI","ELIMINATOR","Almería","451",1
"KAWASAKI","ELIMINATOR","Asturias","451",2
"KAWASAKI","ELIMINATOR","Barcelona","451",5
"KAWASAKI","ELIMINATOR","Bizkaia","451",2
"KAWASAKI","ELIMINATOR","Cádiz","451",1
"KAWASAKI","ELIMINATOR","Cantabria","451",2
"KAWASAKI","ELIMINATOR","Girona","451",1
"KAWASAKI","ELIMINATOR","Granada","451",1
"KAWASAKI","ELIMINATOR","Huelva","451",1
"KAWASAKI","ELIMINATOR","Madrid","451",6
"KAWASAKI","ELIMINATOR","Málaga","451",1
"KAWASAKI","ELIMINATOR","Murcia","451",2
"KAWASAKI","ELIMINATOR","Navarra","451",1
"KAWASAKI","ELIMINATOR","Pontevedra","451",5
"KAWASAKI","ELIMINATOR","Salamanca","451",1
"KAWASAKI","ELIMINATOR","Sevilla","451",1
"KAWASAKI","ELIMINATOR","Tarragona","451",1
"KAWASAKI","ELIMINATOR","Valencia/València","451",5
"KAWASAKI","NINJA 1000SX","Barcelona","1043",1
"KAWASAKI","NINJA 1000SX","Bizkaia","1043",1
"KAWASAKI","NINJA 1000SX","Burgos","1043",1
"KAWASAKI","NINJA 1000SX","Palmas (Las)","1043",1
"KAWASAKI","NINJA 1000SX","Valencia/València","1043",1
"KAWASAKI","NINJA 1100SX","Álava/Araba","1099",1
"KAWASAKI","NINJA 1100SX","Alicante/Alacant","1099",1
"KAWASAKI","NINJA 1100SX","Asturias","1099",1
"KAWASAKI","NINJA 1100SX","Barcelona","1099",4
"KAWASAKI","NINJA 1100SX","Madrid","1099",4
"KAWASAKI","NINJA 1100SX","Pontevedra","1099",2
"KAWASAKI","NINJA 1100SX","Tarragona","1099",1
"KAWASAKI","NINJA 1100SX","Toledo","1099",1
"KAWASAKI","NINJA 1100SX","Valencia/València","1099",1
"KAWASAKI","NINJA 1100SX","Valladolid","1099",2
"KAWASAKI","NINJA 1100SX","Zaragoza","1099",1
"KAWASAKI","NINJA 125","Alicante/Alacant","125",2
"KAWASAKI","NINJA 125","Madrid","125",4
"KAWASAKI","NINJA 125","Pontevedra","125",1
"KAWASAKI","NINJA 500","Alicante/Alacant","451",2
"KAWASAKI","NINJA 500","Barcelona","451",6
"KAWASAKI","NINJA 500","Coruña (A)","451",2
"KAWASAKI","NINJA 500","Granada","451",1
"KAWASAKI","NINJA 500","Madrid","451",7
"KAWASAKI","NINJA 500","Murcia","451",1
"KAWASAKI","NINJA 500","Pontevedra","451",1
"KAWASAKI","NINJA 500","Toledo","451",1
"KAWASAKI","NINJA 500","Valencia/València","451",1
"KAWASAKI","NINJA 500","Zaragoza","451",1
"KAWASAKI","NINJA 650","Almería","649",3
"KAWASAKI","NINJA 650","Barcelona","649",6
"KAWASAKI","NINJA 650","Cádiz","649",1
"KAWASAKI","NINJA 650","Castellón/Castelló","649",1
"KAWASAKI","NINJA 650","Gipuzkoa","649",1
"KAWASAKI","NINJA 650","Granada","649",2
"KAWASAKI","NINJA 650","Jaén","649",1
"KAWASAKI","NINJA 650","Lleida","649",1
"KAWASAKI","NINJA 650","Madrid","649",10
"KAWASAKI","NINJA 650","Málaga","649",1
"KAWASAKI","NINJA 650","Murcia","649",1
"KAWASAKI","NINJA 650","Navarra","649",2
"KAWASAKI","NINJA 650","Salamanca","649",1
"KAWASAKI","NINJA 650","Santa Cruz de Tenerife","649",3
"KAWASAKI","NINJA 650","Tarragona","649",1
"KAWASAKI","NINJA 650","Toledo","649",2
"KAWASAKI","NINJA 650","Valencia/València","649",5
"KAWASAKI","NINJA 650","Valladolid","649",1
"KAWASAKI","NINJA 650","Zaragoza","649",1
"KAWASAKI","NINJA 7 HYBRID","Barcelona","451",2
"KAWASAKI","NINJA H2 SX","Madrid","998",1
"KAWASAKI","NINJA ZX-10R","Asturias","998",1
"KAWASAKI","NINJA ZX-10R","Barcelona","998",1
"KAWASAKI","NINJA ZX-10R","Castellón/Castelló","998",1
"KAWASAKI","NINJA ZX-10R","Madrid","998",1
"KAWASAKI","NINJA ZX-10R","Palmas (Las)","998",2
"KAWASAKI","NINJA ZX-4R","Alicante/Alacant","399",1
"KAWASAKI","NINJA ZX-4R","Barcelona","399",5
"KAWASAKI","NINJA ZX-4R","Bizkaia","399",2
"KAWASAKI","NINJA ZX-4R","Cáceres","399",1
"KAWASAKI","NINJA ZX-4R","Cádiz","399",2
"KAWASAKI","NINJA ZX-4R","Cantabria","399",1
"KAWASAKI","NINJA ZX-4R","Córdoba","399",1
"KAWASAKI","NINJA ZX-4R","Gipuzkoa","399",1
"KAWASAKI","NINJA ZX-4R","Guadalajara","399",1
"KAWASAKI","NINJA ZX-4R","Illes Balears","399",2
"KAWASAKI","NINJA ZX-4R","Madrid","399",6
"KAWASAKI","NINJA ZX-4R","Málaga","399",1
"KAWASAKI","NINJA ZX-4R","Murcia","399",1
"KAWASAKI","NINJA ZX-4R","Palmas (Las)","399",2
"KAWASAKI","NINJA ZX-4R","Rioja (La)","399",1
"KAWASAKI","NINJA ZX-4R","Santa Cruz de Tenerife","399",1
"KAWASAKI","NINJA ZX-4R","Sevilla","399",1
"KAWASAKI","NINJA ZX-4R","Valencia/València","399",2
"KAWASAKI","NINJA ZX-4R","Valladolid","399",1
"KAWASAKI","NINJA ZX-4R","Zaragoza","399",2
"KAWASAKI","NINJA ZX-6R","Álava/Araba","636",1
"KAWASAKI","NINJA ZX-6R","Albacete","636",2
"KAWASAKI","NINJA ZX-6R","Alicante/Alacant","636",4
"KAWASAKI","NINJA ZX-6R","Almería","636",1
"KAWASAKI","NINJA ZX-6R","Badajoz","636",3
"KAWASAKI","NINJA ZX-6R","Barcelona","636",15
"KAWASAKI","NINJA ZX-6R","Bizkaia","636",2
"KAWASAKI","NINJA ZX-6R","Cádiz","636",4
"KAWASAKI","NINJA ZX-6R","Cantabria","636",1
"KAWASAKI","NINJA ZX-6R","Córdoba","636",3
"KAWASAKI","NINJA ZX-6R","Coruña (A)","636",3
"KAWASAKI","NINJA ZX-6R","Gipuzkoa","636",2
"KAWASAKI","NINJA ZX-6R","Guadalajara","636",1
"KAWASAKI","NINJA ZX-6R","Illes Balears","636",3
"KAWASAKI","NINJA ZX-6R","León","636",1
"KAWASAKI","NINJA ZX-6R","Madrid","636",12
"KAWASAKI","NINJA ZX-6R","Málaga","636",3
"KAWASAKI","NINJA ZX-6R","Murcia","636",3
"KAWASAKI","NINJA ZX-6R","Navarra","636",1
"KAWASAKI","NINJA ZX-6R","Palmas (Las)","636",1
"KAWASAKI","NINJA ZX-6R","Pontevedra","636",1
"KAWASAKI","NINJA ZX-6R","Sevilla","636",3
"KAWASAKI","NINJA ZX-6R","Tarragona","636",1
"KAWASAKI","NINJA ZX-6R","Toledo","636",1
"KAWASAKI","NINJA ZX-6R","Valencia/València","636",4
"KAWASAKI","NINJA ZX-6R","Valladolid","636",3
"KAWASAKI","NINJA ZX-6R","Zaragoza","636",2
"KAWASAKI","VERSYS 1000","Almería","1043",2
"KAWASAKI","VERSYS 1000","Asturias","1043",1
"KAWASAKI","VERSYS 1000","Barcelona","1043",3
"KAWASAKI","VERSYS 1000","Gipuzkoa","1043",1
"KAWASAKI","VERSYS 1000","Granada","1043",2
"KAWASAKI","VERSYS 1000","Illes Balears","1043",3
"KAWASAKI","VERSYS 1000","Tarragona","1043",1
"KAWASAKI","VERSYS 1000","Valencia/València","1043",1
"KAWASAKI","VERSYS 1000","Valladolid","1043",1
"KAWASAKI","VERSYS 1100","Álava/Araba","1099",1
"KAWASAKI","VERSYS 1100","Alicante/Alacant","1099",1
"KAWASAKI","VERSYS 1100","Badajoz","1099",1
"KAWASAKI","VERSYS 1100","Barcelona","1099",6
"KAWASAKI","VERSYS 1100","Cantabria","1099",2
"KAWASAKI","VERSYS 1100","Córdoba","1099",1
"KAWASAKI","VERSYS 1100","Gipuzkoa","1099",1
"KAWASAKI","VERSYS 1100","Girona","1099",1
"KAWASAKI","VERSYS 1100","Illes Balears","1099",2
"KAWASAKI","VERSYS 1100","Jaén","1099",1
"KAWASAKI","VERSYS 1100","Madrid","1099",5
"KAWASAKI","VERSYS 1100","Murcia","1099",1
"KAWASAKI","VERSYS 1100","Pontevedra","1099",3
"KAWASAKI","VERSYS 1100","Sevilla","1099",1
"KAWASAKI","VERSYS 1100","Valencia/València","1099",1
"KAWASAKI","VERSYS 1100","Zaragoza","1099",1
"KAWASAKI","VERSYS 650","Álava/Araba","649",2
"KAWASAKI","VERSYS 650","Alicante/Alacant","649",2
"KAWASAKI","VERSYS 650","Badajoz","649",1
"KAWASAKI","VERSYS 650","Barcelona","649",6
"KAWASAKI","VERSYS 650","Bizkaia","649",3
"KAWASAKI","VERSYS 650","Cáceres","649",1
"KAWASAKI","VERSYS 650","Cádiz","649",2
"KAWASAKI","VERSYS 650","Cantabria","649",2
"KAWASAKI","VERSYS 650","Castellón/Castelló","649",1
"KAWASAKI","VERSYS 650","Córdoba","649",1
"KAWASAKI","VERSYS 650","Gipuzkoa","649",2
"KAWASAKI","VERSYS 650","Jaén","649",3
"KAWASAKI","VERSYS 650","Lleida","649",1
"KAWASAKI","VERSYS 650","Madrid","649",9
"KAWASAKI","VERSYS 650","Málaga","649",1
"KAWASAKI","VERSYS 650","Murcia","649",1
"KAWASAKI","VERSYS 650","Pontevedra","649",2
"KAWASAKI","VERSYS 650","Santa Cruz de Tenerife","649",1
"KAWASAKI","VERSYS 650","Sevilla","649",3
"KAWASAKI","VERSYS 650","Tarragona","649",1
"KAWASAKI","VERSYS 650","Teruel","649",1
"KAWASAKI","VERSYS 650","Valencia/València","649",3
"KAWASAKI","VULCAN S","Alicante/Alacant","649",1
"KAWASAKI","VULCAN S","Barcelona","649",4
"KAWASAKI","VULCAN S","Bizkaia","649",1
"KAWASAKI","VULCAN S","Cádiz","649",2
"KAWASAKI","VULCAN S","Cantabria","649",1
"KAWASAKI","VULCAN S","Castellón/Castelló","649",1
"KAWASAKI","VULCAN S","Gipuzkoa","649",1
"KAWASAKI","VULCAN S","Granada","649",1
"KAWASAKI","VULCAN S","Illes Balears","649",1
"KAWASAKI","VULCAN S","Lugo","649",1
"KAWASAKI","VULCAN S","Madrid","649",3
"KAWASAKI","VULCAN S","Málaga","649",2
"KAWASAKI","VULCAN S","Murcia","649",1
"KAWASAKI","VULCAN S","Palmas (Las)","649",1
"KAWASAKI","VULCAN S","Santa Cruz de Tenerife","649",1
"KAWASAKI","VULCAN S","Toledo","649",2
"KAWASAKI","VULCAN S","Valencia/València","649",2
"KAWASAKI","W800","Barcelona","773",1
"KAWASAKI","W800","Illes Balears","773",1
"KAWASAKI","W800","Málaga","773",1
"KAWASAKI","W800","Valencia/València","773",1
"KAWASAKI","Z125","Asturias","125",1
"KAWASAKI","Z125","Cádiz","125",2
"KAWASAKI","Z125","Illes Balears","125",1
"KAWASAKI","Z125","Madrid","125",7
"KAWASAKI","Z125","Málaga","125",2
"KAWASAKI","Z125","Sevilla","125",2
"KAWASAKI","Z125","Valencia/València","125",3
"KAWASAKI","Z500","Alicante/Alacant","451",3
"KAWASAKI","Z500","Almería","451",2
"KAWASAKI","Z500","Badajoz","451",1
"KAWASAKI","Z500","Barcelona","451",6
"KAWASAKI","Z500","Bizkaia","451",1
"KAWASAKI","Z500","Burgos","451",2
"KAWASAKI","Z500","Córdoba","451",3
"KAWASAKI","Z500","Guadalajara","451",1
"KAWASAKI","Z500","Huelva","451",1
"KAWASAKI","Z500","Illes Balears","451",3
"KAWASAKI","Z500","Lleida","451",1
"KAWASAKI","Z500","Madrid","451",7
"KAWASAKI","Z500","Murcia","451",1
"KAWASAKI","Z500","Navarra","451",1
"KAWASAKI","Z500","Palmas (Las)","451",3
"KAWASAKI","Z500","Pontevedra","451",2
"KAWASAKI","Z500","Rioja (La)","451",1
"KAWASAKI","Z500","Sevilla","451",1
"KAWASAKI","Z500","Tarragona","451",1
"KAWASAKI","Z500","Teruel","451",1
"KAWASAKI","Z500","Toledo","451",2
"KAWASAKI","Z500","Valencia/València","451",2
"KAWASAKI","Z500","Valladolid","451",1
"KAWASAKI","Z650","Alicante/Alacant","649",6
"KAWASAKI","Z650","Almería","649",1
"KAWASAKI","Z650","Asturias","649",1
"KAWASAKI","Z650","Badajoz","649",1
"KAWASAKI","Z650","Barcelona","649",13
"KAWASAKI","Z650","Bizkaia","649",1
"KAWASAKI","Z650","Cádiz","649",2
"KAWASAKI","Z650","Cantabria","649",2
"KAWASAKI","Z650","Castellón/Castelló","649",2
"KAWASAKI","Z650","Córdoba","649",2
"KAWASAKI","Z650","Cuenca","649",1
"KAWASAKI","Z650","Gipuzkoa","649",1
"KAWASAKI","Z650","Girona","649",1
"KAWASAKI","Z650","Granada","649",3
"KAWASAKI","Z650","Huesca","649",1
"KAWASAKI","Z650","Illes Balears","649",2
"KAWASAKI","Z650","León","649",3
"KAWASAKI","Z650","Lleida","649",2
"KAWASAKI","Z650","Madrid","649",12
"KAWASAKI","Z650","Málaga","649",5
"KAWASAKI","Z650","Murcia","649",1
"KAWASAKI","Z650","Navarra","649",2
"KAWASAKI","Z650","Palmas (Las)","649",5
"KAWASAKI","Z650","Salamanca","649",1
"KAWASAKI","Z650","Santa Cruz de Tenerife","649",2
"KAWASAKI","Z650","Sevilla","649",4
"KAWASAKI","Z650","Toledo","649",1
"KAWASAKI","Z650","Valencia/València","649",5
"KAWASAKI","Z650","Valladolid","649",2
"KAWASAKI","Z650","Zaragoza","649",2
"KAWASAKI","Z650RS","Alicante/Alacant","649",1
"KAWASAKI","Z650RS","Asturias","649",1
"KAWASAKI","Z650RS","Barcelona","649",7
"KAWASAKI","Z650RS","Bizkaia","649",1
"KAWASAKI","Z650RS","Cádiz","649",1
"KAWASAKI","Z650RS","Córdoba","649",1
"KAWASAKI","Z650RS","Gipuzkoa","649",2
"KAWASAKI","Z650RS","Granada","649",1
"KAWASAKI","Z650RS","Huesca","649",1
"KAWASAKI","Z650RS","Madrid","649",5
"KAWASAKI","Z650RS","Málaga","649",3
"KAWASAKI","Z650RS","Palmas (Las)","649",1
"KAWASAKI","Z650RS","Pontevedra","649",1
"KAWASAKI","Z650RS","Sevilla","649",1
"KAWASAKI","Z650RS","Soria","649",1
"KAWASAKI","Z650RS","Toledo","649",2
"KAWASAKI","Z650RS","Valladolid","649",1
"KAWASAKI","Z900","Álava/Araba","948",1
"KAWASAKI","Z900","Albacete","948",3
"KAWASAKI","Z900","Alicante/Alacant","948",12
"KAWASAKI","Z900","Almería","948",10
"KAWASAKI","Z900","Asturias","948",5
"KAWASAKI","Z900","Badajoz","948",2
"KAWASAKI","Z900","Barcelona","948",46
"KAWASAKI","Z900","Bizkaia","948",4
"KAWASAKI","Z900","Burgos","948",1
"KAWASAKI","Z900","Cáceres","948",1
"KAWASAKI","Z900","Cádiz","948",7
"KAWASAKI","Z900","Cantabria","948",4
"KAWASAKI","Z900","Castellón/Castelló","948",2
"KAWASAKI","Z900","Córdoba","948",6
"KAWASAKI","Z900","Coruña (A)","948",1
"KAWASAKI","Z900","Cuenca","948",1
"KAWASAKI","Z900","Gipuzkoa","948",2
"KAWASAKI","Z900","Girona","948",7
"KAWASAKI","Z900","Granada","948",6
"KAWASAKI","Z900","Guadalajara","948",2
"KAWASAKI","Z900","Huelva","948",1
"KAWASAKI","Z900","Huesca","948",1
"KAWASAKI","Z900","Illes Balears","948",11
"KAWASAKI","Z900","Jaén","948",5
"KAWASAKI","Z900","León","948",2
"KAWASAKI","Z900","Lleida","948",3
"KAWASAKI","Z900","Lugo","948",1
"KAWASAKI","Z900","Madrid","948",25
"KAWASAKI","Z900","Málaga","948",7
"KAWASAKI","Z900","Murcia","948",5
"KAWASAKI","Z900","Navarra","948",1
"KAWASAKI","Z900","Ourense","948",2
"KAWASAKI","Z900","Palmas (Las)","948",4
"KAWASAKI","Z900","Pontevedra","948",9
"KAWASAKI","Z900","Santa Cruz de Tenerife","948",6
"KAWASAKI","Z900","Segovia","948",1
"KAWASAKI","Z900","Sevilla","948",3
"KAWASAKI","Z900","Tarragona","948",4
"KAWASAKI","Z900","Toledo","948",2
"KAWASAKI","Z900","Valencia/València","948",14
"KAWASAKI","Z900","Valladolid","948",3
"KAWASAKI","Z900","Zamora","948",1
"KAWASAKI","Z900","Zaragoza","948",4
"KAWASAKI","Z900RS","Barcelona","948",2
"KAWASAKI","Z900RS","Málaga","948",1
"KAWASAKI","Z900RS","Palmas (Las)","948",1
"KAWASAKI","Z900RS","Pontevedra","948",1
"KAWASAKI","Z900RS","Valencia/València","948",1
"KAWASAKI","Z900RS","Zaragoza","948",1
"KEEWAY","K-LIGHT 125","Alicante/Alacant","124",1
"KEEWAY","K-LIGHT 125","Asturias","124",1
"KEEWAY","K-LIGHT 125","Barcelona","124",1
"KEEWAY","K-LIGHT 125","Madrid","124",2
"KEEWAY","M502N","Tarragona","486",1
"KEEWAY","RK V125C","Alicante/Alacant","125",1
"KEEWAY","RK V125C","Almería","125",1
"KEEWAY","RK V125C","Coruña (A)","125",1
"KEEWAY","RK V125C","Ourense","125",1
"KEEWAY","RK V125C","Valencia/València","125",1
"KEEWAY","RKF 125","Barcelona","125",1
"KEEWAY","RKF 125","Granada","125",1
"KEEWAY","RKF 125","Tarragona","125",1
"KEEWAY","RKF 125 ABS","Barcelona","125",5
"KEEWAY","RKF 125 ABS","Gipuzkoa","125",1
"KEEWAY","RKF 125 ABS","Huelva","125",2
"KEEWAY","RKF 125 ABS","Illes Balears","125",1
"KEEWAY","RKF 125 ABS","Lleida","125",1
"KEEWAY","RKF 125 ABS","Tarragona","125",2
"KEEWAY","RKF 125 ABS","Zaragoza","125",1
"KEEWAY","RKF 125 CBS","Barcelona","125",1
"KEEWAY","RKF 125 CBS","Coruña (A)","125",2
"KEEWAY","RKF 125 CBS","Huelva","125",2
"KEEWAY","RKF 125 CBS","Madrid","125",4
"KEEWAY","RKF 125 CBS","Navarra","125",1
"KEEWAY","RKF 125 CBS","Pontevedra","125",1
"KEEWAY","RKF 125 CBS","Toledo","125",1
"KEEWAY","SIXTIES 125I","Alicante/Alacant","125",1
"KEEWAY","SIXTIES 125I","Cáceres","125",2
"KEEWAY","SIXTIES 125I","Coruña (A)","125",1
"KEEWAY","SIXTIES 125I","Madrid","125",1
"KEEWAY","SIXTIES 300","Almería","278",1
"KEEWAY","SIXTIES 300","Coruña (A)","278",1
"KEEWAY","SIXTIES 300","Valencia/València","278",1
"KEEWAY","SIXTIES 300","Zaragoza","278",1
"KEEWAY","V-CRUISE 125","Asturias","125",2
"KEEWAY","V-CRUISE 125","Barcelona","125",2
"KEEWAY","V-CRUISE 125","Cantabria","125",1
"KEEWAY","V-CRUISE 125","Girona","125",1
"KEEWAY","V-CRUISE 125","Illes Balears","125",2
"KEEWAY","V-CRUISE 125","Madrid","125",2
"KEEWAY","V-CRUISE 125","Murcia","125",1
"KEEWAY","V-CRUISE 125","Palmas (Las)","125",2
"KEEWAY","V-CRUISE 125","Santa Cruz de Tenerife","125",1
"KEEWAY","V-CRUISE 125","Tarragona","125",3
"KEEWAY","V302C","Barcelona","298",1
"KEEWAY","V302C","Madrid","298",1
"KEEWAY","VERSILIA 125","Alicante/Alacant","125",1
"KEEWAY","VERSILIA 125","Barcelona","125",2
"KEEWAY","VERSILIA 125","Cantabria","125",1
"KEEWAY","VERSILIA 125","Ceuta","125",1
"KEEWAY","VERSILIA 125","Illes Balears","125",1
"KEEWAY","VERSILIA 125","Murcia","125",1
"KEEWAY","VERSILIA 125","Tarragona","125",2
"KEEWAY","VERSILIA 125","Valencia/València","125",1
"KEEWAY","VERSILIA 125","Valladolid","125",1
"KEEWAY","VIESTE 125","Albacete","125",1
"KEEWAY","VIESTE 125","Barcelona","125",1
"KEEWAY","VIESTE 125","Córdoba","125",1
"KEEWAY","VIESTE 125","Girona","125",2
"KEEWAY","VIESTE 125","Madrid","125",1
"KEEWAY","VIESTE 125","Murcia","125",2
"KEEWAY","VIESTE 125","Ourense","125",1
"KEEWAY","VIESTE 125","Palencia","125",1
"KEEWAY","VIESTE 125","Sevilla","125",1
"KEEWAY","VIESTE 125","Tarragona","125",1
"KEEWAY","VIESTE 125LX","Bizkaia","125",1
"KEEWAY","VIESTE 125LX","Córdoba","125",1
"KEEWAY","VIESTE 125LX","Zaragoza","125",2
"KEEWAY","VIESTE 125XDV","Almería","125",1
"KEEWAY","VIESTE 125XDV","Asturias","125",2
"KEEWAY","VIESTE 125XDV","Cádiz","125",1
"KEEWAY","VIESTE 125XDV","Córdoba","125",1
"KEEWAY","VIESTE 125XDV","Sevilla","125",2
"KEEWAY","VIESTE 125XDV","Tarragona","125",1
"KEEWAY","VIESTE 300","Asturias","278",1
"KEEWAY","VIESTE 300","Barcelona","278",1
"KEEWAY","VIESTE 300XDV","Málaga","278",1
"KEEWAY","VIESTE 300XDV","Murcia","278",1
"KEEWAY","VIESTE 300XDV","Navarra","278",1
"KEEWAY","VIESTE 300XDV","Valencia/València","278",1
"KEEWAY","X-LIGHT 125","Alicante/Alacant","125",2
"KEEWAY","X-LIGHT 125","Bizkaia","125",1
"KEEWAY","X-LIGHT 125","Granada","125",1
"KEEWAY","XDV 125 EVO PRO","Almería","125",1
"KEEWAY","XDV 125 EVO PRO","Barcelona","125",2
"KEEWAY","XDV 125 EVO PRO","Cantabria","125",1
"KEEWAY","XDV 125 EVO PRO","Málaga","125",1
"KEEWAY","XDV 125 EVO PRO","Tarragona","125",1
"KL SERVICE","KXE 450","Barcelona","449",1
"KOVE","450 RALLY","Barcelona","449",10
"KOVE","450 RALLY","Gipuzkoa","449",3
"KOVE","450 RALLY","Lleida","449",2
"KOVE","450 RALLY","Madrid","449",4
"KOVE","450 RALLY","Murcia","449",2
"KOVE","450 RALLY","Navarra","449",1
"KOVE","KOVE 800 X PRO","Álava/Araba","799",1
"KOVE","KOVE 800 X PRO","Alicante/Alacant","799",2
"KOVE","KOVE 800 X PRO","Almería","799",2
"KOVE","KOVE 800 X PRO","Asturias","799",2
"KOVE","KOVE 800 X PRO","Barcelona","799",16
"KOVE","KOVE 800 X PRO","Cádiz","799",2
"KOVE","KOVE 800 X PRO","Castellón/Castelló","799",1
"KOVE","KOVE 800 X PRO","Ciudad Real","799",1
"KOVE","KOVE 800 X PRO","Coruña (A)","799",1
"KOVE","KOVE 800 X PRO","Gipuzkoa","799",2
"KOVE","KOVE 800 X PRO","Girona","799",2
"KOVE","KOVE 800 X PRO","Granada","799",1
"KOVE","KOVE 800 X PRO","Guadalajara","799",1
"KOVE","KOVE 800 X PRO","Jaén","799",1
"KOVE","KOVE 800 X PRO","Lleida","799",1
"KOVE","KOVE 800 X PRO","Madrid","799",5
"KOVE","KOVE 800 X PRO","Málaga","799",1
"KOVE","KOVE 800 X PRO","Melilla","799",2
"KOVE","KOVE 800 X PRO","Murcia","799",5
"KOVE","KOVE 800 X PRO","Navarra","799",1
"KOVE","KOVE 800 X PRO","Rioja (La)","799",1
"KOVE","KOVE 800 X PRO","Santa Cruz de Tenerife","799",2
"KOVE","KOVE 800 X PRO","Tarragona","799",2
"KOVE","KOVE 800 X PRO","Valencia/València","799",5
"KOVE","NK 125 R","Barcelona","125",3
"KOVE","NK 125 R","Cádiz","125",1
"KOVE","NK 125 R","Granada","125",1
"KOVE","NK 125 R","León","125",1
"KOVE","NK 125 R","Murcia","125",1
"KOVE","NK 125 R","Palmas (Las)","125",1
"KOVE","NK 125 R","Rioja (La)","125",1
"KOVE","NK 125 R","Santa Cruz de Tenerife","125",1
"KOVE","NK 125 R","Sevilla","125",1
"KOVE","NK 125 R","Tarragona","125",1
"KTM","KTM 125 DUKE","Alicante/Alacant","125",2
"KTM","KTM 125 DUKE","Almería","125",2
"KTM","KTM 125 DUKE","Asturias","125",1
"KTM","KTM 125 DUKE","Barcelona","125",5
"KTM","KTM 125 DUKE","Bizkaia","125",2
"KTM","KTM 125 DUKE","Cáceres","125",4
"KTM","KTM 125 DUKE","Cádiz","125",1
"KTM","KTM 125 DUKE","Cantabria","125",1
"KTM","KTM 125 DUKE","Córdoba","125",1
"KTM","KTM 125 DUKE","Gipuzkoa","125",2
"KTM","KTM 125 DUKE","Girona","125",3
"KTM","KTM 125 DUKE","Illes Balears","125",5
"KTM","KTM 125 DUKE","Jaén","125",1
"KTM","KTM 125 DUKE","Madrid","125",8
"KTM","KTM 125 DUKE","Málaga","125",4
"KTM","KTM 125 DUKE","Murcia","125",2
"KTM","KTM 125 DUKE","Palencia","125",1
"KTM","KTM 125 DUKE","Palmas (Las)","125",2
"KTM","KTM 125 DUKE","Pontevedra","125",1
"KTM","KTM 125 DUKE","Salamanca","125",1
"KTM","KTM 125 DUKE","Sevilla","125",1
"KTM","KTM 125 DUKE","Tarragona","125",2
"KTM","KTM 125 DUKE","Toledo","125",1
"KTM","KTM 125 DUKE","Valencia/València","125",3
"KTM","KTM 125 DUKE","Valladolid","125",1
"KTM","KTM 125 DUKE","Zaragoza","125",1
"KTM","KTM 1290 SUPER ADVENTU","Alicante/Alacant","1301",2
"KTM","KTM 1290 SUPER ADVENTU","Badajoz","1301",1
"KTM","KTM 1290 SUPER ADVENTU","Barcelona","1301",1
"KTM","KTM 1290 SUPER ADVENTU","Bizkaia","1301",1
"KTM","KTM 1290 SUPER ADVENTU","Lugo","1301",1
"KTM","KTM 1290 SUPER ADVENTU","Madrid","1301",3
"KTM","KTM 1290 SUPER ADVENTU","Murcia","1301",1
"KTM","KTM 1290 SUPER ADVENTU","Navarra","1301",1
"KTM","KTM 1290 SUPER ADVENTU","Valencia/València","1301",1
"KTM","KTM 1290 SUPER DUKE GT","Barcelona","1301",1
"KTM","KTM 1390 SUPER DUKE R","Barcelona","1350",5
"KTM","KTM 1390 SUPER DUKE R","Madrid","1350",1
"KTM","KTM 1390 SUPER DUKE R","Málaga","1350",1
"KTM","KTM 1390 SUPER DUKE R","Santa Cruz de Tenerife","1350",1
"KTM","KTM 250 EXC","Barcelona","249",1
"KTM","KTM 250 EXC","Cantabria","249",1
"KTM","KTM 250 EXC","Girona","249",1
"KTM","KTM 250 EXC","Granada","249",1
"KTM","KTM 250 EXC","Guadalajara","249",1
"KTM","KTM 250 EXC","Málaga","249",1
"KTM","KTM 250 EXC","Murcia","249",1
"KTM","KTM 250 EXC","Palmas (Las)","249",1
"KTM","KTM 250 EXC","Santa Cruz de Tenerife","249",1
"KTM","KTM 250 EXC","Tarragona","249",1
"KTM","KTM 250 EXC","Valencia/València","249",1
"KTM","KTM 250 EXC","Zamora","249",1
"KTM","KTM 300 EXC","Badajoz","293",1
"KTM","KTM 300 EXC","Bizkaia","293",2
"KTM","KTM 300 EXC","Burgos","293",1
"KTM","KTM 300 EXC","Cantabria","293",1
"KTM","KTM 300 EXC","Ciudad Real","293",1
"KTM","KTM 300 EXC","Gipuzkoa","293",3
"KTM","KTM 300 EXC","León","293",3
"KTM","KTM 300 EXC","Madrid","293",1
"KTM","KTM 300 EXC","Málaga","293",1
"KTM","KTM 300 EXC","Murcia","293",2
"KTM","KTM 300 EXC","Navarra","293",2
"KTM","KTM 300 EXC","Tarragona","293",1
"KTM","KTM 300 EXC","Teruel","293",2
"KTM","KTM 300 EXC","Toledo","293",1
